peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Midsize/Departmental Implementations,Planning Functionality,16,Serviceware Perf.,,8.106723529,8.262068966,6,,2,
Midsize/Departmental Implementations,Planning Functionality,16,Unit4 FP&A,,8.106723529,7.517241379,8,,2,
Midsize/Departmental Implementations,Planning Functionality,16,Valsight,,8.106723529,10,1,,2,
Midsize/Departmental Implementations,Planning Functionality,16,Workday Adapt. Plan.,,8.106723529,8.262068966,6,,2,
Midsize/Departmental Implementations,Workflow,17,CoPlanner,,4.504665293,3.54763986,8,,2,
Midsize/Departmental Implementations,Workflow,17,Corporate Planning,,4.504665293,2.342040313,10,,2,
Midsize/Departmental Implementations,Workflow,17,Jedox,,4.504665293,4.523601399,6,,2,
Midsize/Departmental Implementations,Workflow,17,LucaNet,,4.504665293,5.453426573,3,,2,
Midsize/Departmental Implementations,Workflow,17,macs Software,,4.504665293,6.475524476,2,,2,
Midsize/Departmental Implementations,Workflow,17,Planful,,4.504665293,4.921659422,4,,2,
Midsize/Departmental Implementations,Workflow,17,Prophix,,4.504665293,8.368298368,1,,2,
Midsize/Departmental Implementations,Workflow,17,Serviceware Perf.,,4.504665293,1.829624921,11,,2,
Midsize/Departmental Implementations,Workflow,17,Unit4 FP&A,,4.504665293,4.878496503,5,,2,
Midsize/Departmental Implementations,Workflow,17,Valsight,,4.504665293,4.346153846,7,,2,
Midsize/Departmental Implementations,Workflow,17,Workday Adapt. Plan.,,4.504665293,2.864852539,9,,2,
Midsize/Departmental Implementations,Forecasting,18,CoPlanner,,7.256192562,5.047151899,10,,2,
Midsize/Departmental Implementations,Forecasting,18,Corporate Planning,,7.256192562,7.339161392,7,,2,
Midsize/Departmental Implementations,Forecasting,18,Jedox,,7.256192562,7.737487829,6,,2,
Midsize/Departmental Implementations,Forecasting,18,LucaNet,,7.256192562,6.506329114,8,,2,
Midsize/Departmental Implementations,Forecasting,18,macs Software,,7.256192562,8.6125,2,,2,
Midsize/Departmental Implementations,Forecasting,18,Planful,,7.256192562,8.4248501,3,,2,
Midsize/Departmental Implementations,Forecasting,18,Prophix,,7.256192562,8.685262206,1,,2,
Midsize/Departmental Implementations,Forecasting,18,Serviceware Perf.,,7.256192562,6.346835443,9,,2,
Midsize/Departmental Implementations,Forecasting,18,Unit4 FP&A,,7.256192562,4.435949367,11,,2,
Midsize/Departmental Implementations,Forecasting,18,Valsight,,7.256192562,8.288377445,5,,2,
Midsize/Departmental Implementations,Forecasting,18,Workday Adapt. Plan.,,7.256192562,8.394213382,4,,2,
Midsize/Departmental Implementations,Simulation,19,CoPlanner,,6.373793133,6.203451194,6,,2,
Midsize/Departmental Implementations,Simulation,19,Corporate Planning,,6.373793133,6.386119992,4,,2,
Midsize/Departmental Implementations,Simulation,19,Jedox,,6.373793133,5.862469438,8,,2,
Midsize/Departmental Implementations,Simulation,19,LucaNet,,6.373793133,4.725494554,10,,2,
Midsize/Departmental Implementations,Simulation,19,macs Software,,6.373793133,6.196685683,7,,2,
Midsize/Departmental Implementations,Simulation,19,Planful,,6.373793133,7.020653713,3,,2,
Midsize/Departmental Implementations,Simulation,19,Prophix,,6.373793133,7.259753375,2,,2,
Midsize/Departmental Implementations,Simulation,19,Serviceware Perf.,,6.373793133,5.60779207,9,,2,
Midsize/Departmental Implementations,Simulation,19,Unit4 FP&A,,6.373793133,4.500977995,11,,2,
Midsize/Departmental Implementations,Simulation,19,Valsight,,6.373793133,10,1,,2,
Midsize/Departmental Implementations,Simulation,19,Workday Adapt. Plan.,,6.373793133,6.348326448,5,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,CoPlanner,,7.889883417,6.143965763,10,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Corporate Planning,,7.889883417,6.4029137,9,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Jedox,,7.889883417,7.679157101,7,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,LucaNet,,7.889883417,6.111905543,11,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,macs Software,,7.889883417,9.759082052,2,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Planful,,7.889883417,7.252794107,8,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Prophix,,7.889883417,9.877131847,1,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Serviceware Perf.,,7.889883417,8.227058052,6,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Unit4 FP&A,,7.889883417,8.388181212,5,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Valsight,,7.889883417,8.558346999,3,,2,
Midsize/Departmental Implementations,Reporting/Analysis,20,Workday Adapt. Plan.,,7.889883417,8.388181212,4,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,CoPlanner,,5.676515433,3.410955961,11,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Corporate Planning,,5.676515433,5.753383459,5,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Jedox,,5.676515433,5.363467492,6,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,LucaNet,,5.676515433,9.242105263,1,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,macs Software,,5.676515433,7.358195489,3,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Planful,,5.676515433,7.754808073,2,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Prophix,,5.676515433,6.999355532,4,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Serviceware Perf.,,5.676515433,4.532330827,7,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Unit4 FP&A,,5.676515433,3.59037594,10,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Valsight,,5.676515433,4.009022556,9,,2,
Midsize/Departmental Implementations,Financial Consolidation,21,Workday Adapt. Plan.,,5.676515433,4.427669173,8,,2,
Midsize/Departmental Implementations,User Experience,22,CoPlanner,,7.375826867,7.614425678,5,,1,
Midsize/Departmental Implementations,User Experience,22,Corporate Planning,,7.375826867,6.423408794,10,,1,
Midsize/Departmental Implementations,User Experience,22,Jedox,,7.375826867,7.494126586,6,,1,
Midsize/Departmental Implementations,User Experience,22,LucaNet,,7.375826867,7.812997825,4,,1,
Midsize/Departmental Implementations,User Experience,22,macs Software,,7.375826867,7.8770839,3,,1,
Midsize/Departmental Implementations,User Experience,22,Planful,,7.375826867,7.126053036,7,,1,
Midsize/Departmental Implementations,User Experience,22,Prophix,,7.375826867,6.918131838,8,,1,
Midsize/Departmental Implementations,User Experience,22,Serviceware Perf.,,7.375826867,8.363410168,2,,1,
Midsize/Departmental Implementations,User Experience,22,Unit4 FP&A,,7.375826867,6.735993037,9,,1,
Midsize/Departmental Implementations,User Experience,22,Valsight,,7.375826867,8.852307429,1,,1,
Midsize/Departmental Implementations,User Experience,22,Workday Adapt. Plan.,,7.375826867,5.91615725,11,,1,
Midsize/Departmental Implementations,Self-Service,23,CoPlanner,,7.172857808,5.867400149,9,,2,
Midsize/Departmental Implementations,Self-Service,23,Corporate Planning,,7.172857808,3.294264765,11,,2,
Midsize/Departmental Implementations,Self-Service,23,Jedox,,7.172857808,8.122375644,4,,2,
Midsize/Departmental Implementations,Self-Service,23,LucaNet,,7.172857808,6.100460242,8,,2,
Midsize/Departmental Implementations,Self-Service,23,macs Software,,7.172857808,7.859412234,5,,2,
Midsize/Departmental Implementations,Self-Service,23,Planful,,7.172857808,7.673221944,7,,2,
Midsize/Departmental Implementations,Self-Service,23,Prophix,,7.172857808,7.721286742,6,,2,
Midsize/Departmental Implementations,Self-Service,23,Serviceware Perf.,,7.172857808,8.979126291,1,,2,
Midsize/Departmental Implementations,Self-Service,23,Unit4 FP&A,,7.172857808,8.885909286,3,,2,
Midsize/Departmental Implementations,Self-Service,23,Valsight,,7.172857808,8.940809667,2,,2,
Midsize/Departmental Implementations,Self-Service,23,Workday Adapt. Plan.,,7.172857808,5.457168929,10,,2,
Midsize/Departmental Implementations,Ease of Use,24,CoPlanner,,8.178675746,7.419698683,9,,2,
Midsize/Departmental Implementations,Ease of Use,24,Corporate Planning,,8.178675746,7.382694752,10,,2,
Midsize/Departmental Implementations,Ease of Use,24,Jedox,,8.178675746,8.864554878,2,,2,
Midsize/Departmental Implementations,Ease of Use,24,LucaNet,,8.178675746,8.602570297,3,,2,
Midsize/Departmental Implementations,Ease of Use,24,macs Software,,8.178675746,8.391919791,5,,2,
Midsize/Departmental Implementations,Ease of Use,24,Planful,,8.178675746,7.747996001,8,,2,
Midsize/Departmental Implementations,Ease of Use,24,Prophix,,8.178675746,8.302700764,6,,2,
Midsize/Departmental Implementations,Ease of Use,24,Serviceware Perf.,,8.178675746,8.40216172,4,,2,
Midsize/Departmental Implementations,Ease of Use,24,Unit4 FP&A,,8.178675746,7.834298349,7,,2,
Midsize/Departmental Implementations,Ease of Use,24,Valsight,,8.178675746,10,1,,2,
Midsize/Departmental Implementations,Ease of Use,24,Workday Adapt. Plan.,,8.178675746,7.016837968,11,,2,
Midsize/Departmental Implementations,Flexibility,25,CoPlanner,,8.177628711,9.435003967,2,,2,
Midsize/Departmental Implementations,Flexibility,25,Corporate Planning,,8.177628711,6.360572748,10,,2,
Midsize/Departmental Implementations,Flexibility,25,Jedox,,8.177628711,8.663281713,6,,2,
Midsize/Departmental Implementations,Flexibility,25,LucaNet,,8.177628711,6.136269763,11,,2,
Midsize/Departmental Implementations,Flexibility,25,macs Software,,8.177628711,8.049840033,7,,2,
Midsize/Departmental Implementations,Flexibility,25,Planful,,8.177628711,8.888294851,3,,2,
Midsize/Departmental Implementations,Flexibility,25,Prophix,,8.177628711,7.701403153,8,,2,
Midsize/Departmental Implementations,Flexibility,25,Serviceware Perf.,,8.177628711,9.989799842,1,,2,
Midsize/Departmental Implementations,Flexibility,25,Unit4 FP&A,,8.177628711,8.725661707,4,,2,
Midsize/Departmental Implementations,Flexibility,25,Valsight,,8.177628711,8.70172987,5,,2,
Midsize/Departmental Implementations,Flexibility,25,Workday Adapt. Plan.,,8.177628711,7.302058168,9,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,CoPlanner,,5.070335315,6.049161503,5,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Corporate Planning,,5.070335315,6.643305942,4,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Jedox,,5.070335315,3.370626928,7,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,LucaNet,,5.070335315,10,1,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,macs Software,,5.070335315,6.854531696,3,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Planful,,5.070335315,3.276191414,8,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Prophix,,5.070335315,3.264794025,9,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Serviceware Perf.,,5.070335315,5.557840266,6,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Unit4 FP&A,,5.070335315,1.02907394,11,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Valsight,,5.070335315,7.312383793,2,,2,
Midsize/Departmental Implementations,Performance Satisfaction,26,Workday Adapt. Plan.,,5.070335315,2.415778955,10,,2,
Midsize/Departmental Implementations,Innovation,27,CoPlanner,,4.572743676,2.557135458,11,,1,
Midsize/Departmental Implementations,Innovation,27,Corporate Planning,,4.572743676,3.385782785,7,,1,
Midsize/Departmental Implementations,Innovation,27,Jedox,,4.572743676,3.815948449,5,,1,
Midsize/Departmental Implementations,Innovation,27,LucaNet,,4.572743676,2.855178292,8,,1,
Midsize/Departmental Implementations,Innovation,27,macs Software,,4.572743676,3.396784606,6,,1,
Midsize/Departmental Implementations,Innovation,27,Planful,,4.572743676,9.586980026,1,,1,
Midsize/Departmental Implementations,Innovation,27,Prophix,,4.572743676,5.961773897,4,,1,
Midsize/Departmental Implementations,Innovation,27,Serviceware Perf.,,4.572743676,2.577716952,9,,1,
Midsize/Departmental Implementations,Innovation,27,Unit4 FP&A,,4.572743676,2.567958816,10,,1,
Midsize/Departmental Implementations,Innovation,27,Valsight,,4.572743676,7.177741313,2,,1,
Midsize/Departmental Implementations,Innovation,27,Workday Adapt. Plan.,,4.572743676,6.417179844,3,,1,
Midsize/Departmental Implementations,Cloud Planning,28,CoPlanner,,4.691971259,2.714285714,7,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Corporate Planning,,4.691971259,2.413456221,8,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Jedox,,4.691971259,4.956043956,5,,2,
Midsize/Departmental Implementations,Cloud Planning,28,LucaNet,,4.691971259,3.979918367,6,,2,
Midsize/Departmental Implementations,Cloud Planning,28,macs Software,,4.691971259,1,11,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Planful,,4.691971259,9.475428571,1,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Prophix,,4.691971259,8.251428571,3,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Serviceware Perf.,,4.691971259,1.257142857,10,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Unit4 FP&A,,4.691971259,2.325714286,9,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Valsight,,4.691971259,6.612142857,4,,2,
Midsize/Departmental Implementations,Cloud Planning,28,Workday Adapt. Plan.,,4.691971259,8.626122449,2,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,CoPlanner,,5.162024072,1.524688229,10,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Corporate Planning,,5.162024072,5.343506033,6,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Jedox,,5.162024072,4.798886855,7,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,LucaNet,,5.162024072,2.625911349,8,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,macs Software,,5.162024072,6.789967719,3,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Planful,,5.162024072,9.285511508,2,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Prophix,,5.162024072,6.748757984,5,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Serviceware Perf.,,5.162024072,1.894251242,9,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Unit4 FP&A,,5.162024072,1,11,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Valsight,,5.162024072,10,1,,2,
Midsize/Departmental Implementations,Driver-Based Planning,29,Workday Adapt. Plan.,,5.162024072,6.770783877,4,,2,
Midsize/Departmental Implementations,Predictive Planning,30,CoPlanner,,3.864235697,3.432432432,6,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Corporate Planning,,3.864235697,2.4003861,8,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Jedox,,3.864235697,1.692914536,11,,2,
Midsize/Departmental Implementations,Predictive Planning,30,LucaNet,,3.864235697,1.95970516,10,,2,
Midsize/Departmental Implementations,Predictive Planning,30,macs Software,,3.864235697,2.4003861,8,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Planful,,3.864235697,10,1,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Prophix,,3.864235697,2.885135135,7,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Serviceware Perf.,,3.864235697,4.581756757,3,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Unit4 FP&A,,3.864235697,4.378162162,4,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Valsight,,3.864235697,4.921081081,2,,2,
Midsize/Departmental Implementations,Predictive Planning,30,Workday Adapt. Plan.,,3.864235697,3.854633205,5,,2,
Midsize/Departmental Implementations,Competitiveness,31,CoPlanner,,4.872004158,5.602166192,4,,1,
Midsize/Departmental Implementations,Competitiveness,31,Corporate Planning,,4.872004158,3.25,9,,1,
